Accident_Id;jour;mois;an;hrmn;lum;dep;com;agg;int;atm;col;adr;lat;long
202200001343;8;8;2022;21:20;2;13;13111;1;1;1;1;RD10;43,5548930000;5,5448340000
202200001344;9;8;2022;10:30;1;21;21138;1;3;1;7;Intersection D905 et D110A;47,2055150000;5,3218210000
202200001345;4;8;2022;17:25;1;68;68247;1;1;1;7;D13bis1;47,9174130000;6,9487400000
202200001346;9;8;2022;14:00;1;67;67544;1;1;1;7;D3;49,0268380000;7,8913590000
202200001347;23;7;2022;05:00;3;73;73242;1;1;1;6;D926;45,1960457074;6,2996537408
202200001348;7;8;2022;16:50;1;69;69094;1;1;1;6;Route du Col de la Luère;45,7489520000;4,6668080000
202200001349;7;8;2022;18:00;1;69;69031;2;1;1;6;Route Départementale 389;45,7402615626;4,5207318664
202200001350;8;8;2022;18:30;2;60;60553;1;1;1;3;D75;49,4477010000;2,6042870000
202200001351;7;8;2022;23:50;3;60;60700;1;1;1;6;D1001;49,3856690000;2,1459930000
202200001352;8;8;2022;13:10;1;60;60395;2;1;1;3;Rue des Dentellières;49,2420625674;2,1387387514
202200001353;9;8;2022;16:00;1;60;60009;1;6;1;3;D1001;49,4006310000;2,1317500000
202200001354;8;8;2022;18:00;1;59;59303;2;9;7;7;Rue Forte;50,5758180000;2,8559760000
202200001355;9;7;2022;23:30;3;38;38487;1;1;1;2;N7;45,5605300000;4,8608900000
202200001356;8;8;2022;16:00;1;33;33096;1;1;1;2;AUTOROUTE A 10;44,9034900000; -0,4931800000
202200001357;8;8;2022;15:30;1;33;33143;1;1;1;4;AUTOROUTE A 10;44,9547400000; -0,4551900000
202200001358;8;8;2022;12:35;1;33;33397;1;1;1;2;AUTOROUTE A 10;44,8947685315; -0,4977499401
202200001359;8;8;2022;01:30;3;33;33143;1;1;1;2;AUTOROUTE A 10;44,9732300000; -0,4342700000
202200001360;8;8;2022;15:35;1;77;77495;1;1;1;6;AUTOROUTE A5A;48,5936624954;2,6199415545
202200001361;7;8;2022;09:45;1;78;78402;1;1;1;2;A13;48,9651940000;1,7641690000
202200001362;8;8;2022;14:15;1;94;94017;1;1;1;4;A4;48,8284416936;2,5027316394
202200001363;8;8;2022;12:45;1;94;94052;1;1;1;2;A86 INT;48,8344513814;2,4934520994
202200001364;8;8;2022;08:00;1;94;94065;1;1;1;3;N186;48,7536630868;2,3571275664
202200001365;5;8;2022;17:45;1;62;62276;2;1;1;6;D163;50,5085420000;2,8289560000
202200001366;6;8;2022;20:40;5;988;98818;2;1;1;6;RUE DE PAPEETE; -22,2466000000;166,4449900000
202200001367;5;8;2022;22:10;3;988;98818;1;1;1;2;VE1 à hauteur du Caillou Bleu; -22,2278200000;166,4595300000
202200001368;6;8;2022;05:35;5;974;97416;2;1;1;7;AMIRAL LACAZE(RUE); -21,3494600000;55,4848400000
202200001369;5;8;2022;17:00;2;974;97416;2;9;1;6;PRESBYTERE (RUE DU); -21,3344000000;55,4719100000
202200001370;7;8;2022;05:50;2;973;97302;2;2;1;3;FELIX EBOUE(ROCADE);4,9296148219; -52,3151108623
202200001371;7;8;2022;01:16;3;972;97213;1;1;2;1;ROUTE NATIONALE 6;14,5994340876; -60,9748721123
202200001372;7;8;2022;21:00;2;69;69382;2;1;1;2;Place Bellecour;45,7565000000;4,8328100000
202200001373;7;8;2022;11:00;1;69;69382;2;1;1;6;Quai Saint Antoine;45,7627984058;4,8321229219
202200001374;6;8;2022;17:20;1;69;69389;2;1;1;6;Avenue Rosa Parks;45,7865393465;4,7942957282
202200001375;7;8;2022;20:54;1;95;95585;2;1;1;6;Avenue Paul Valéry;48,9790790000;2,3811510000
202200001376;6;8;2022;23:50;5;91;91201;2;3;1;3;RUE EUGENE DELACROIX;48,6767600000;2,4206200000
202200001377;6;8;2022;20:50;1;91;91589;2;1;1;6;RUE VAN GOGH;48,6750720000;2,3402200000
202200001378;6;8;2022;18:53;1;88;88429;2;2;1;1;route de Raon aux Bois;48,0295500000;6,5758800000
202200001379;7;8;2022;13:30;1;83;83061;1;6;1;6;AVENUE PIERRE NIETO;43,4596400000;6,7436100000
202200001380;7;8;2022;10:15;1;76;76540;1;1;1;2;N28;49,4385000000;1,1211300000
